Timestamp,Gender,Year,FinAid,Sports,Orientation,Race,Religion,Conc,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Notes,Location,Day,Initials
10/1/2013 16:00:43,Male,First-year,Grants and loans,No,Heterosexual,Asian,Protestant,"Humanities/arts, Social sciences",Not familiar enough to answer,Somewhat approve,A moderate role,None of the above,"University grants and scholarships, Non-University grants and scholarships, My parents' income and savings","Yes, I support converting some bathrooms",25-29,Once or twice a week,"Yes, but I am not sure if I will",I am aware of the plan but do not know enough to have an opinion,Somewhat approve,,Faunce,Day 2,cm
10/1/2013 16:02:26,Female,Sophomore,None,No,Heterosexual,White,Catholic,"Humanities/arts, Social sciences",Strongly agree,Somewhat approve,A small role,None of the above,My parents' income and savings,"Yes, I support converting some bathrooms",25-29,Less than once a month,"No, and I would not have wanted to even if I felt more prepared",Somewhat disapprove,Strongly approve,,J. Walter Wilson: Front/Main Door,Day 2,GD
10/1/2013 16:02:26,Female,First-year,"Grants, covering some costs",Yes,Heterosexual,White,Catholic,"Physical sciences (incl. math, CS)",Not familiar enough to answer,Somewhat disapprove,A small role,None of the above,"University grants and scholarships, Federal loans, Non-University grants and scholarships, My parents' income and savings, My own income and savings, Non-parental relatives' and friends' contributions, My parents borrow money from outside sources","Yes, I support converting some bathrooms",30-34,,"Yes, but I am not sure if I will",I am aware of the plan but do not know enough to have an opinion,No opinion,,Faunce,Day 2,cm
10/1/2013 16:03:25,Female,Sophomore,Grants and loans,No,Other,"White, Black, Other",Other religion,Life sciences,Somewhat agree,Somewhat approve,A moderate role,None of the above,"University grants and scholarships, Federal loans, My parents' income and savings, My own income and savings","Yes, I support converting all bathrooms",25-29,Once or twice a month,"No, but I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,Faunce,Day 1,MS
10/1/2013 16:04:16,Female,First-year,"Grants, covering some costs",No,Heterosexual,Black,Other Christian,,No opinion,No opinion,A small role,None of the above,My parents' income and savings,"Yes, I support converting all bathrooms",25-29,I have never masturbated,"Yes, and I am or plan to",Somewhat approve,No opinion,,J. Walter Wilson: Front/Main Door,Day 2,GD
10/1/2013 16:05:24,Male,Sophomore,None,No,Heterosexual,White,Jewish,Life sciences,Somewhat disagree,Strongly approve,A small role,None of the above,My parents' income and savings,"Yes, I support converting some bathrooms",25-29,Three to five times a week,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,Faunce,Day 1,ms
10/1/2013 16:05:46,Female,Senior,Grants and loans,No,Heterosexual,White,Protestant,Humanities/arts,Somewhat agree,Somewhat approve,A small role,None of the above,"University grants and scholarships, Federal loans, Non-University grants and scholarships, My own income and savings","Yes, I support converting some bathrooms",30-34,,"No, and I would not have wanted to even if I felt more prepared",I am aware of the plan but do not know enough to have an opinion,Somewhat approve,,J. Walter Wilson: Front/Main Door,Day 2,GD
10/1/2013 16:05:58,Female,First-year,"Grants, covering some costs",Yes,Heterosexual,White,Atheist,"Humanities/arts, Social sciences",Somewhat agree,Strongly approve,No role,None of the above,"University grants and scholarships, Non-University grants and scholarships, My parents' income and savings, My own income and savings","Yes, I support converting some bathrooms",30-34,I have never masturbated,"No, and I am not sure if I will",Strongly approve,Strongly approve,,Faunce,Day 2,cm
10/1/2013 16:07:00,Female,First-year,Grants and loans,No,Heterosexual,"White, Black",Other Christian,"Physical sciences (incl. math, CS)",No opinion,No opinion,A small role,None of the above,"Non-University grants and scholarships, My parents' income and savings, My own income and savings, Non-parental relatives' and friends' contributions","Yes, I support converting some bathrooms",25-29,I have never masturbated,"Yes, and I am or plan to",I have not heard of the strategic plan,No opinion,,J. Walter Wilson: Front/Main Door,Day 2,GD
10/1/2013 16:07:17,Male,Junior,None,No,Heterosexual,White,Atheist,Humanities/arts,Strongly agree,Somewhat approve,No role,None of the above,"Non-University grants and scholarships, My parents' income and savings, My own income and savings, Non-parental relatives' and friends' contributions","Yes, I support converting some bathrooms",Not sure,,"Yes, but I am not or do not plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,Faunce,Day 1,ms
10/1/2013 16:07:28,Female,First-year,None,No,Heterosexual,White,Agnostic,Humanities/arts,Strongly agree,Strongly approve,A small role,Depression,"Non-University grants and scholarships, My parents' income and savings","Yes, I support converting some bathrooms",Not sure,,"Yes, but I am not or do not plan to",Somewhat approve,Strongly approve,,Faunce,Day 2,cm
10/1/2013 16:08:01,Female,Sophomore,None,Yes,Heterosexual,"White, Asian",,Humanities/arts,No opinion,No opinion,A moderate role,None of the above,None of the above,"No, I do not support converting any bathrooms",25-29,I have never masturbated,"No, but I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,J. Walter Wilson: Front/Main Door,Day 2,GD
10/1/2013 16:08:56,Female,First-year,Grants and loans,No,Heterosexual,Hispanic,Other religion,Social sciences,Somewhat agree,No opinion,No role,None of the above,"University grants and scholarships, Federal loans, Non-University grants and scholarships, My parents' income and savings","Yes, I support converting some bathrooms",25-29,I have never masturbated,"No, and I am not sure if I will",I have not heard of the strategic plan,No opinion,,Faunce,Day 1,MS
10/1/2013 16:09:37,Female,First-year,Grants and loans,Yes,Heterosexual,White,Atheist,Social sciences,Somewhat agree,Strongly approve,A moderate role,None of the above,"University grants and scholarships, My parents' income and savings","Yes, I support converting some bathrooms",25-29,I have never masturbated,"Yes, but I am not sure if I will",Somewhat approve,No opinion,,Faunce,Day 2,cm
10/1/2013 16:10:43,Male,First-year,None,No,Homosexual,White,Jewish,Life sciences,Somewhat disagree,No opinion,A moderate role,None of the above,My parents' income and savings,"Yes, I support converting all bathrooms",30-34,Once or twice a week,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,Faunce,Day 1,MS
10/1/2013 16:11:22,Male,First-year,None,No,Heterosexual,White,Agnostic,"Physical sciences (incl. math, CS)",Strongly disagree,No opinion,A small role,None of the above,"My parents' income and savings, My own income and savings, Non-parental relatives' and friends' contributions","Yes, I support converting all bathrooms",30-34,Once or twice a week,"Yes, and I am or plan to",Somewhat approve,No opinion,,J. Walter Wilson: Front/Main Door,Day 2,GD
10/1/2013 16:11:50,Female,Sophomore,,No,Heterosexual,White,Jewish,Social sciences,Somewhat disagree,Somewhat approve,A small role,None of the above,My parents' income and savings,"Yes, I support converting some bathrooms",25-29,Once or twice a week,"Yes, but I am not or do not plan to",Somewhat disapprove,Strongly approve,,Faunce,Day 2,cm
10/1/2013 16:12:18,Male,First-year,None,No,Heterosexual,White,Atheist,"Social sciences, Physical sciences (incl. math, CS)",Not familiar enough to answer,No opinion,No role,None of the above,"My parents' income and savings, My own income and savings, Non-parental relatives' and friends' contributions","Yes, I support converting some bathrooms",25-29,Three to five times a week,"Yes, but I am not sure if I will",I am aware of the plan but do not know enough to have an opinion,No opinion,,Faunce,Day 1,MS
10/1/2013 16:12:29,Female,Sophomore,None,Yes,Heterosexual,"White, Asian",Jewish,Social sciences,Somewhat agree,No opinion,A small role,None of the above,"My parents' income and savings, Non-parental relatives' and friends' contributions",Don't know,Not sure,Once or twice a month,"Yes, but I am not or do not plan to",I am aware of the plan but do not know enough to have an opinion,Somewhat approve,,J. Walter Wilson: Front/Main Door,Day 2,GD
10/1/2013 16:13:13,Female,Junior,None,No,Heterosexual,White,Atheist,Humanities/arts,Somewhat agree,No opinion,A moderate role,None of the above,My parents' income and savings,"Yes, I support converting all bathrooms",25-29,Three to five times a week,"Yes, but I am not or do not plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,Faunce,Day 2,cm
10/1/2013 16:13:35,Female,Senior,"Grants, covering all costs",Yes,,"White, Asian",Catholic,Social sciences,No opinion,Strongly approve,A moderate role,None of the above,"University grants and scholarships, Federal loans, My parents' income and savings, My own income and savings, Non-parental relatives' and friends' contributions","Yes, I support converting some bathrooms",25-29,Less than once a month,"No, and for that reason, I am not or do not plan to",I am aware of the plan but do not know enough to have an opinion,Strongly approve,,J. Walter Wilson: Front/Main Door,Day 2,GD
10/1/2013 16:13:35,Female,Sophomore,"Grants, covering some costs",No,Heterosexual,Hispanic,Other Christian,Social sciences,Somewhat agree,Somewhat approve,A moderate role,None of the above,University grants and scholarships,"Yes, I support converting some bathrooms",30-34,Once or twice a month,"No, and I would not have wanted to even if I felt more prepared",Somewhat approve,Somewhat disapprove,,Faunce,Day 1,MS
10/1/2013 16:14:32,Male,Sophomore,None,No,Heterosexual,White,Atheist,Social sciences,Somewhat agree,No opinion,A small role,None of the above,"My parents' income and savings, My own income and savings","Yes, I support converting all bathrooms",Not sure,I have never masturbated,"Yes, but I am not or do not plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,Faunce,Day 2,cm
10/1/2013 16:14:37,Female,Sophomore,None,No,Heterosexual,White,Agnostic,"Physical sciences (incl. math, CS)",Not familiar enough to answer,No opinion,A small role,None of the above,"Non-University grants and scholarships, My parents' income and savings","Yes, I support converting some bathrooms",18-24,I have never masturbated,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,J. Walter Wilson: Front/Main Door,Day 2,GD
10/1/2013 16:14:42,Male,Senior,Grants and loans,No,Heterosexual,White,Other religion,"Humanities/arts, Physical sciences (incl. math, CS)",Somewhat agree,Somewhat disapprove,A moderate role,None of the above,"University grants and scholarships, Federal loans, My parents' income and savings",Don't know,Not sure,Once or twice a week,"Yes, and I am or plan to",Somewhat disapprove,No opinion,,Faunce,Day 1,MS
10/1/2013 16:15:36,Female,Senior,None,Yes,Heterosexual,"White, Asian",Catholic,Humanities/arts,Somewhat disagree,No opinion,A moderate role,None of the above,My parents' income and savings,"Yes, I support converting all bathrooms",25-29,Once or twice a month,"Yes, but I am not or do not plan to",I am aware of the plan but do not know enough to have an opinion,Somewhat disapprove,,J. Walter Wilson: Front/Main Door,Day 2,GD
10/1/2013 16:15:43,Female,Junior,None,No,Heterosexual,Other,Atheist,Humanities/arts,Strongly disagree,No opinion,A moderate role,None of the above,My parents' income and savings,Don't know,Not sure,Once or twice a week,,I am aware of the plan but do not know enough to have an opinion,I do not know what UCS is,,Faunce,Day 2,cm
10/1/2013 16:15:58,Female,Sophomore,None,No,Heterosexual,Asian,Other religion,Social sciences,No opinion,Strongly approve,A moderate role,Attention deficit hyperactivity disorder,My parents' income and savings,"Yes, I support converting all bathrooms",25-29,Once or twice a month,"Yes, but I am not or do not plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,Faunce,Day 1,MS
10/1/2013 16:16:40,Male,Senior,None,No,Heterosexual,White,Other religion,Social sciences,No opinion,Strongly approve,A moderate role,None of the above,My parents' income and savings,"No, I do not support converting any bathrooms",Not sure,I have never masturbated,"No, and I would not have wanted to even if I felt more prepared",Somewhat approve,No opinion,,J. Walter Wilson: Front/Main Door,Day 2,GD
